country,elite,sw_f,englang,FLAG_incomplete,z_cs,female,mushyC,mushyR,univcode
USA,0,1,01,0,0.693078518,0,,,34
USA,0,1,01,0,-0.021767221,1,,,152
USA,0,1,01,0,0.979016781,0,,,119
USA,0,1,01,0,-0.736612976,0,,,132
USA,0,1,01,0,-0.879582107,0,,,160
USA,0,1,01,0,0.550109386,0,,,29
USA,0,1,01,0,3.409492254,0,,,98
USA,1,1,01,0,0.407140225,0,,,68
USA,0,1,01,0,0.121201925,0,,,111
USA,0,1,02,0,-0.021767221,1,,,87
USA,0,1,01,0,-0.736612976,0,,,5
USA,0,1,01,0,-0.021767221,1,,,148
USA,0,1,01,0,-1.308489561,0,,,127
USA,0,1,01,0,4.553245544,0,,,57
USA,0,1,01,0,-0.736612976,0,,,44
USA,0,1,01,0,0.693078518,,,,24
USA,0,1,01,0,0.121201925,0,,,18
USA,0,1,01,0,-0.307705522,0,,,203
USA,0,1,01,0,-0.164736375,0,,,116
USA,0,1,01,0,-0.736612976,1,,,159
USA,0,1,01,0,0.979016781,0,,,34
USA,0,1,01,0,-0.450674653,1,,,181
USA,0,1,01,0,-0.307705522,0,,,8
USA,0,1,03,0,-1.16552043,0,,,210
USA,0,1,01,0,0.121201925,0,,,218
USA,0,1,01,0,-0.593643785,1,,,34
USA,0,1,03,0,-0.593643785,0,,,227
USA,1,1,02,0,1.121985912,0,,,113
USA,1,1,01,0,1.836831689,1,,,85
USA,0,1,03,0,-0.593643785,0,,,181
USA,0,1,01,0,-0.593643785,0,,,227
USA,0,1,01,0,0.121201925,0,,,221
USA,0,1,02,0,0.550109386,0,,,176
USA,0,1,01,0,0.693078518,0,,,141
USA,0,1,01,0,1.121985912,0,,,227
USA,0,1,01,0,0.979016781,0,,,205
USA,0,1,01,0,-1.16552043,0,,,211
USA,0,1,01,0,0.979016781,,,,98
USA,0,1,02,0,-0.164736375,0,,,148
USA,0,1,03,0,0.407140225,0,,,131
USA,1,1,01,0,0.550109386,0,,,226
USA,0,1,01,0,0.121201925,0,,,199
USA,0,1,01,0,-0.307705522,,,,110
USA,0,1,01,0,-0.164736375,0,,,220
USA,0,1,01,0,-1.308489561,0,,,23
USA,0,1,01,0,-0.307705522,0,,,162
USA,0,1,01,0,-1.308489561,0,,,123
USA,0,1,01,0,0.264171064,0,,,162
USA,0,1,01,0,-0.021767221,0,,,121
USA,0,1,01,0,-0.021767221,0,,,225
USA,0,1,01,0,-0.593643785,0,,,213
USA,0,1,01,0,0.264171064,0,,,193
USA,0,1,01,0,0.693078518,1,,,40
USA,0,1,01,0,-0.450674653,,,,53
USA,0,1,01,0,-0.879582107,0,,,88
USA,0,1,01,0,-1.308489561,1,,,208
USA,0,1,01,0,1.407924294,0,,,49
USA,0,1,01,0,-1.16552043,0,,,34
USA,0,1,03,0,-0.879582107,0,,,127
USA,0,1,01,0,-0.164736375,0,,,228
USA,0,1,01,0,0.407140225,0,,,177
USA,1,1,01,0,0.979016781,0,,,226
USA,0,1,02,0,-0.307705522,0,,,46
USA,0,1,01,0,1.97980082,0,,,119
USA,0,1,01,0,-0.164736375,,,,215
USA,1,1,01,0,0.550109386,0,,,30
USA,0,1,01,0,2.122770071,0,,,203
USA,0,1,01,0,-0.736612976,0,,,86
USA,0,1,01,0,-0.879582107,0,,,132
USA,0,1,01,0,0.979016781,0,,,18
USA,0,1,01,0,0.836047649,0,,,49
USA,0,1,01,0,0.979016781,0,,,218
USA,0,1,01,0,0.407140225,0,,,166
USA,0,1,01,0,-0.021767221,0,,,91
USA,0,1,01,0,0.979016781,0,,,57
USA,0,1,01,0,-0.021767221,0,,,62
USA,0,1,02,0,-0.307705522,0,,,28
USA,0,1,01,0,-0.164736375,0,,,47
USA,0,1,01,0,-1.308489561,1,,,14
USA,1,1,01,0,0.836047649,0,,,226
USA,0,1,01,0,0.836047649,0,,,187
USA,0,1,03,0,0.550109386,0,,,142
USA,0,1,01,0,0.693078518,0,,,116
USA,0,1,01,0,0.693078518,1,,,5
USA,0,1,01,0,1.264955044,0,,,49
USA,0,1,01,0,1.836831689,0,,,227
USA,1,1,01,0,0.550109386,0,,,226
USA,0,1,01,0,0.407140225,0,,,4
USA,0,1,01,0,0.264171064,0,,,8
USA,0,1,01,0,-1.16552043,0,,,181
USA,0,1,01,0,0.836047649,0,,,114
USA,0,1,01,0,0.693078518,0,,,33
USA,0,1,01,0,0.550109386,0,,,175
USA,0,1,01,0,1.836831689,0,,,49
USA,0,1,01,0,0.407140225,0,,,20
USA,0,1,01,0,-0.021767221,0,,,189
USA,0,1,01,0,1.836831689,0,,,54
USA,0,1,00,0,0.121201925,,,,79
USA,0,1,01,0,0.979016781,0,,,46
USA,0,1,03,0,-0.450674653,0,,,117
USA,0,1,01,0,-0.164736375,0,,,151
USA,0,1,01,0,-1.16552043,1,,,124
USA,0,1,01,0,-0.307705522,0,,,76
USA,0,1,01,0,0.407140225,0,,,8
USA,0,1,01,0,-1.16552043,0,,,213
USA,0,1,01,0,-0.021767221,0,,,46
USA,0,1,02,0,0.836047649,0,,,54
USA,0,1,01,0,1.121985912,0,,,203
USA,1,1,01,0,0.836047649,0,,,161
USA,0,1,01,0,0.407140225,,,,62
USA,0,1,01,0,-0.450674653,0,,,110
USA,0,1,01,0,0.121201925,0,,,199
USA,0,1,01,0,-0.021767221,1,,,79
USA,0,1,01,0,0.693078518,0,,,132
USA,0,1,03,0,1.264955044,0,,,119
USA,0,1,01,0,1.97980082,0,,,200
USA,0,1,01,0,0.550109386,0,,,18
USA,0,1,01,0,-0.736612976,,,,153
USA,1,1,01,0,0.693078518,0,,,226
USA,0,1,01,0,-0.307705522,1,,,108
USA,0,1,01,0,0.550109386,0,,,228
USA,0,1,01,0,-0.450674653,0,,,133
USA,0,1,01,0,0.550109386,0,,,95
USA,0,1,01,0,-0.450674653,0,,,228
USA,0,1,01,0,0.264171064,0,,,110
USA,0,1,01,0,0.979016781,0,,,34
USA,0,1,01,0,0.407140225,0,,,34
USA,1,1,01,0,0.121201925,0,,,226
USA,0,1,02,0,-0.021767221,0,,,109
USA,1,1,01,0,1.550893426,0,,,161
USA,0,1,01,0,-0.021767221,0,,,54
USA,0,1,03,0,-0.879582107,0,,,225
USA,0,1,01,0,0.836047649,1,,,163
USA,0,1,01,0,-0.736612976,0,,,162
USA,1,1,01,0,1.407924294,1,,,70
USA,0,1,01,0,0.121201925,0,,,143
USA,0,1,01,0,-0.164736375,0,,,176
USA,0,1,01,0,-1.308489561,0,,,29
USA,0,1,02,0,-0.164736375,0,,,64
USA,0,1,01,0,0.693078518,0,,,33
USA,0,1,01,0,0.693078518,0,,,62
USA,0,1,01,0,-0.164736375,0,,,57
USA,0,1,01,1,-1.308489561,0,,,88
USA,0,1,01,0,-0.021767221,0,,,57
USA,0,1,02,0,0.407140225,0,,,110
USA,0,1,01,0,0.407140225,0,,,102
USA,0,1,01,0,-0.164736375,0,,,55
USA,1,1,00,0,1.97980082,0,,,70
USA,0,1,00,0,0.121201925,0,,,25
USA,0,1,00,0,1.550893426,0,,,145
USA,0,1,01,0,-0.593643785,0,,,48
USA,0,1,01,0,1.550893426,,,,201
USA,0,1,01,0,1.836831689,0,,,149
USA,0,1,01,0,0.836047649,0,,,103
USA,0,1,01,0,1.407924294,1,,,196
USA,0,1,01,0,-0.021767221,,,,132
USA,1,1,01,0,1.550893426,0,,,161
USA,0,1,01,0,0.979016781,0,,,55
USA,0,1,02,0,0.121201925,0,,,211
USA,0,1,01,0,-1.16552043,0,,,164
USA,0,1,01,0,0.979016781,0,,,119
USA,0,1,03,0,-0.593643785,1,,,55
USA,0,1,01,0,1.550893426,0,,,57
USA,0,1,01,0,-0.021767221,0,,,47
USA,0,1,02,0,1.407924294,0,,,49
USA,0,1,03,0,-0.307705522,0,,,78
USA,0,1,03,0,0.121201925,1,,,90
USA,0,1,01,0,0.693078518,,,,131
USA,0,1,01,0,-0.593643785,0,,,213
USA,0,1,01,0,0.979016781,0,,,200
USA,0,1,01,0,0.979016781,0,,,90
USA,0,1,01,0,-0.307705522,0,,,46
USA,1,1,01,0,0.693078518,0,,,226
USA,1,1,01,0,1.407924294,0,,,85
USA,0,1,01,0,-1.16552043,1,,,153
USA,0,1,01,0,2.408708334,0,,,98
USA,0,1,03,0,-1.16552043,1,,,225
USA,0,1,01,0,-0.021767221,0,,,33
USA,1,1,01,0,1.550893426,1,,,139
USA,0,1,01,0,1.97980082,0,,,102
USA,0,1,01,0,0.121201925,0,,,119
USA,0,1,00,0,-0.021767221,,,,204
USA,0,1,02,0,-0.021767221,,,,94
USA,0,1,01,0,-0.021767221,0,,,166
USA,0,1,01,0,1.836831689,0,,,102
USA,0,1,01,0,0.836047649,0,,,155
USA,0,1,03,0,-0.736612976,0,,,184
USA,0,1,01,0,1.836831689,0,,,200
USA,0,1,01,0,-0.736612976,0,,,27
USA,0,1,01,0,-0.164736375,1,,,145
USA,0,1,01,0,0.121201925,1,,,57
USA,0,1,01,0,0.550109386,0,,,58
USA,0,1,01,0,-0.164736375,0,,,110
USA,0,1,01,0,-1.308489561,1,,,160
USA,0,1,01,0,0.264171064,0,,,180
USA,0,1,01,0,0.264171064,0,,,98
USA,0,1,01,0,0.693078518,0,,,116
USA,0,1,01,0,-0.593643785,0,,,48
USA,0,1,01,0,-0.307705522,0,,,225
USA,0,1,01,0,-0.021767221,0,,,47
USA,0,1,01,0,0.693078518,0,,,211
USA,0,1,01,0,-0.164736375,0,,,214
USA,0,1,01,0,0.693078518,0,,,5
USA,1,1,02,0,-0.879582107,0,,,226
USA,1,1,01,0,0.550109386,0,,,113
USA,0,1,01,0,1.836831689,0,,,98
USA,0,1,01,0,0.979016781,0,,,131
USA,0,1,01,0,-1.16552043,0,,,204
USA,0,1,01,0,0.550109386,0,,,163
USA,0,1,01,0,1.550893426,0,,,57
USA,0,1,01,0,4.553245544,0,,,196
USA,0,1,02,0,0.407140225,0,,,28
USA,0,1,00,0,0.693078518,0,,,231
USA,0,1,01,0,1.264955044,0,,,22
USA,0,1,01,0,0.693078518,0,,,132
USA,0,1,01,0,0.550109386,0,,,167
USA,0,1,01,0,0.121201925,0,,,7
USA,0,1,01,0,-0.164736375,0,,,99
USA,0,1,02,0,0.264171064,0,,,82
USA,0,1,01,0,-0.450674653,0,,,132
USA,0,1,01,0,-0.021767221,0,,,33
USA,0,1,01,0,1.97980082,0,,,26
USA,0,1,01,0,1.550893426,1,,,142
USA,0,1,01,0,-0.021767221,0,,,218
USA,0,1,01,0,0.836047649,0,,,37
USA,0,1,01,0,1.264955044,0,,,173
USA,0,1,01,0,1.121985912,0,,,99
USA,0,1,01,0,-0.021767221,0,,,62
USA,0,1,00,0,0.979016781,0,,,93
USA,0,1,01,0,-0.736612976,0,,,40
USA,1,1,02,0,1.836831689,0,,,13
USA,0,1,01,0,-0.736612976,0,,,196
USA,0,1,01,0,-0.021767221,1,,,129
USA,0,1,03,0,0.121201925,1,,,90
USA,0,1,01,0,-0.307705522,0,,,131
USA,0,1,01,0,0.264171064,0,,,57
USA,0,1,01,0,0.121201925,0,,,134
USA,0,1,01,0,-0.021767221,0,,,8
USA,0,1,01,0,1.550893426,0,,,11
USA,0,1,01,0,-1.308489561,1,,,67
USA,0,1,01,0,-0.593643785,0,,,212
USA,0,1,01,0,-0.593643785,1,,,18
USA,0,1,01,0,4.267307281,0,,,57
USA,0,1,01,0,-0.307705522,0,,,142
USA,0,1,01,0,0.264171064,0,,,180
USA,0,1,01,0,0.693078518,0,,,180
USA,1,1,01,0,0.693078518,0,,,113
USA,0,1,01,0,-0.307705522,0,,,121
USA,0,1,03,0,0.407140225,0,,,102
USA,0,1,01,0,0.121201925,1,,,63
USA,0,1,01,0,-0.879582107,0,,,34
USA,0,1,01,0,-0.021767221,0,,,99
USA,0,1,01,0,1.550893426,0,,,110
USA,1,1,01,1,-1.308489561,1,,,226
USA,0,1,01,0,0.693078518,0,,,102
USA,0,1,01,0,-0.736612976,0,,,129
USA,0,1,01,0,1.836831689,0,,,59
USA,1,1,03,0,0.407140225,0,,,226
USA,0,1,01,0,0.121201925,,,,84
USA,0,1,01,0,1.550893426,0,,,107
USA,0,1,01,0,-0.021767221,0,,,182
USA,0,1,01,0,0.121201925,0,,,227
USA,0,1,01,0,-0.164736375,0,,,37
USA,0,1,01,0,-0.879582107,0,,,64
USA,0,1,01,0,1.121985912,0,,,8
USA,0,1,01,0,0.264171064,0,,,100
USA,0,1,01,0,1.550893426,0,,,58
USA,0,1,01,0,1.97980082,0,,,119
USA,0,1,01,0,-0.450674653,,,,93
USA,1,1,02,0,0.693078518,0,,,113
USA,1,1,01,0,0.693078518,0,,,85
USA,0,1,01,0,-1.308489561,1,,,1
USA,1,1,01,1,-0.307705522,0,,,165
USA,0,1,01,0,0.836047649,0,,,225
USA,0,1,01,0,-0.021767221,0,,,206
USA,0,1,01,0,0.407140225,0,,,91
USA,0,1,01,0,-0.307705522,0,,,204
USA,1,1,01,0,1.121985912,0,,,226
USA,0,1,02,0,-0.164736375,0,,,8
USA,0,1,01,0,0.693078518,0,,,218
USA,0,1,01,0,0.407140225,0,,,98
USA,0,1,01,0,-0.879582107,0,,,133
USA,1,1,01,0,0.693078518,0,,,113
USA,0,1,01,0,0.693078518,0,,,142
USA,0,1,01,0,-0.450674653,0,,,140
USA,1,1,01,0,2.837615728,0,,,226
USA,0,1,01,0,2.837615728,0,,,119
USA,0,1,03,0,-1.022551298,0,,,181
USA,0,1,00,0,-1.308489561,,,,132
USA,0,1,01,0,-1.16552043,0,,,196
USA,1,1,01,0,-0.307705522,0,,,113
USA,0,1,01,0,-0.307705522,0,,,147
USA,0,1,01,0,-0.021767221,0,,,110
USA,0,1,01,0,0.550109386,0,,,148
USA,0,1,01,0,-0.450674653,0,,,110
USA,0,1,01,0,-1.308489561,0,,,39
USA,1,1,01,0,1.550893426,0,,,226
USA,0,1,01,0,-0.736612976,0,,,180
USA,0,1,01,0,-0.021767221,1,,,116
USA,0,1,01,0,0.264171064,0,,,203
USA,0,1,01,0,-0.164736375,0,,,218
USA,0,1,01,0,-0.879582107,0,,,86
USA,0,1,02,0,-0.307705522,1,,,159
USA,0,1,01,0,3.838399649,0,,,173
USA,0,1,01,0,0.264171064,0,,,120
USA,0,1,01,0,0.121201925,0,,,49
USA,1,1,01,0,-0.164736375,0,,,113
USA,0,1,01,0,0.121201925,0,,,225
USA,0,1,01,0,-0.593643785,0,,,176
USA,0,1,01,0,0.550109386,0,,,58
USA,0,1,01,0,3.409492254,0,,,119
USA,0,1,01,0,0.121201925,0,,,54
USA,0,1,01,0,-0.021767221,0,,,5
USA,0,1,01,0,-0.307705522,0,,,144
USA,0,1,01,0,0.407140225,0,,,190
USA,0,1,01,0,0.121201925,0,,,143
USA,0,1,01,0,-0.879582107,1,,,129
USA,0,1,01,0,-0.307705522,0,,,222
USA,0,1,01,0,-0.307705522,0,,,132
USA,0,1,01,0,0.979016781,0,,,200
USA,1,1,01,0,1.550893426,0,,,226
USA,0,1,00,0,0.121201925,0,,,28
USA,0,1,01,0,-0.307705522,0,,,15
USA,0,1,01,0,1.264955044,0,,,132
USA,0,1,01,0,2.551677465,0,,,181
USA,0,1,01,0,-1.022551298,0,,,127
USA,0,1,01,0,0.979016781,0,,,200
USA,0,1,01,0,1.693862557,0,,,203
USA,0,1,01,0,-1.16552043,0,,,188
USA,0,1,01,0,4.267307281,0,,,162
USA,0,1,01,0,-0.307705522,0,,,132
USA,0,1,01,0,2.122770071,0,,,134
USA,0,1,01,0,0.979016781,1,,,203
USA,0,1,03,0,-0.736612976,0,,,148
USA,0,1,01,1,-0.307705522,0,,,94
USA,0,1,03,0,-1.16552043,0,,,210
USA,0,1,01,0,0.121201925,0,,,95
USA,0,1,01,0,0.693078518,0,,,57
USA,0,1,01,0,-0.736612976,0,,,196
USA,0,1,01,0,1.407924294,1,,,58
USA,0,1,01,0,-1.022551298,0,,,56
USA,0,1,01,0,2.694646597,0,,,114
USA,0,1,01,0,1.407924294,0,,,119
USA,0,1,01,0,0.264171064,0,,,148
USA,0,1,02,0,0.836047649,0,,,203
USA,0,1,01,0,0.550109386,1,,,147
USA,0,1,01,0,-0.164736375,0,,,196
USA,0,1,01,0,-1.16552043,1,,,159
USA,0,1,01,0,2.837615728,0,,,192
USA,0,1,03,0,-0.593643785,0,,,210
USA,0,1,01,0,-0.307705522,1,,,147
USA,0,1,01,0,-0.164736375,0,,,163
USA,0,1,01,0,-0.736612976,0,,,193
USA,0,1,01,0,0.407140225,0,,,37
USA,0,1,02,0,0.836047649,0,,,28
USA,0,1,01,0,0.407140225,0,,,166
USA,0,1,01,0,-0.164736375,0,,,133
USA,0,1,01,0,-0.593643785,0,,,18
USA,0,1,01,0,-0.593643785,0,,,18
USA,0,1,01,0,0.121201925,1,,,17
USA,0,1,01,0,-0.593643785,0,,,8
USA,0,1,01,0,1.407924294,0,,,14
USA,0,1,01,0,0.121201925,0,,,54
USA,0,1,01,0,-0.593643785,0,,,5
USA,0,1,01,0,0.979016781,0,,,190
USA,0,1,01,0,-0.021767221,0,,,5
USA,0,1,01,0,-0.307705522,0,,,190
USA,0,1,03,0,-1.16552043,1,,,72
USA,0,1,01,0,3.552461386,0,,,86
USA,0,1,01,0,-0.021767221,0,,,34
USA,1,1,01,0,0.121201925,0,,,161
USA,1,1,01,0,0.979016781,0,,,226
USA,0,1,01,0,0.550109386,0,,,54
USA,1,1,01,0,0.121201925,0,,,161
USA,0,1,01,0,-0.593643785,0,,,143
USA,0,1,01,0,-0.593643785,0,,,64
USA,0,1,01,0,-0.307705522,0,,,166
USA,0,1,01,0,1.550893426,0,,,8
USA,0,1,01,0,-0.450674653,0,,,192
USA,0,1,01,0,-0.307705522,,,,213
USA,0,1,01,0,1.836831689,0,,,119
USA,0,1,01,0,-0.307705522,0,,,110
USA,0,1,01,0,-0.450674653,0,,,29
USA,0,1,01,0,-0.593643785,0,,,147
USA,0,1,02,0,1.550893426,0,,,103
USA,0,1,01,0,0.407140225,0,,,65
USA,0,1,01,0,0.264171064,1,,,79
USA,0,1,01,0,-0.307705522,0,,,171
USA,0,1,01,0,-0.736612976,0,,,231
USA,0,1,01,0,-0.021767221,0,,,213
USA,0,1,01,0,2.408708334,0,,,155
USA,1,1,01,0,0.836047649,0,,,226
USA,0,1,01,0,-0.307705522,1,,,132
USA,0,1,00,0,0.407140225,0,,,193
USA,1,1,02,0,1.836831689,0,,,226
USA,0,1,01,0,-1.308489561,1,,,1
USA,0,1,01,0,1.121985912,0,,,200
USA,0,1,01,0,0.693078518,0,,,217
USA,0,1,01,0,0.121201925,0,,,120
USA,0,1,01,0,0.836047649,0,,,209
USA,0,1,01,0,0.836047649,1,,,54
USA,1,1,03,0,0.407140225,0,,,226
USA,0,1,01,0,0.979016781,0,,,167
USA,0,1,01,0,1.264955044,0,,,119
USA,0,1,01,0,-0.307705522,0,,,37
USA,1,1,01,0,1.550893426,0,,,13
USA,0,1,01,0,1.407924294,0,,,195
USA,0,1,01,0,0.979016781,0,,,74
USA,0,1,01,0,-0.021767221,,,,181
USA,1,1,02,0,0.979016781,0,,,113
USA,0,1,01,0,0.836047649,0,,,102
USA,0,1,01,0,-1.16552043,0,,,190
USA,0,1,01,0,0.121201925,0,,,199
USA,0,1,00,0,0.121201925,0,,,120
USA,0,1,01,0,1.97980082,0,,,193
USA,1,1,01,0,-0.021767221,0,,,113
USA,0,1,03,0,-0.021767221,0,,,147
USA,0,1,01,0,-1.16552043,0,,,133
USA,0,1,01,0,1.264955044,,,,133
USA,1,1,02,0,-0.164736375,0,,,113
USA,0,1,03,0,-0.450674653,0,,,133
USA,0,1,01,0,-0.307705522,0,,,88
USA,0,1,01,0,0.407140225,0,,,225
USA,0,1,01,0,-1.16552043,0,,,163
USA,0,1,01,0,2.122770071,0,,,218
USA,0,1,03,0,-0.593643785,0,,,227
USA,0,1,01,0,-0.593643785,1,,,98
USA,0,1,01,0,1.121985912,0,,,110
USA,0,1,02,0,0.693078518,0,,,210
USA,1,1,01,0,0.407140225,1,,,226
USA,0,1,01,0,-1.022551298,0,,,122
USA,0,1,01,0,-0.021767221,0,,,198
USA,0,1,01,0,-0.736612976,0,,,163
USA,0,1,01,0,0.836047649,0,,,119
USA,0,1,01,0,1.550893426,0,,,97
USA,0,1,01,0,0.693078518,0,,,102
USA,0,1,01,0,0.407140225,0,,,54
USA,0,1,02,0,1.264955044,1,,,116
USA,0,1,01,0,0.693078518,,,,114
USA,1,1,02,0,0.979016781,0,,,113
USA,0,1,01,0,-0.736612976,1,,,5
USA,0,1,01,0,0.407140225,0,,,8
USA,0,1,01,0,3.838399649,0,,,148
USA,0,1,01,0,0.407140225,0,,,119
USA,0,1,01,0,-0.021767221,0,,,131
USA,0,1,01,0,-1.022551298,0,,,178
USA,0,1,03,0,-0.164736375,0,,,211
USA,0,1,01,0,-1.16552043,1,,,63
USA,0,1,01,0,1.550893426,0,,,218
USA,1,1,02,0,0.979016781,0,,,226
USA,0,1,01,0,0.407140225,0,,,109
USA,0,1,01,0,0.407140225,0,,,110
USA,0,1,01,0,-0.450674653,0,,,142
USA,0,1,03,0,-0.879582107,1,,,102
USA,0,1,01,0,0.979016781,0,,,200
USA,0,1,01,0,-1.308489561,0,,,1
USA,1,1,01,0,1.550893426,0,,,226
USA,0,1,01,0,-0.593643785,1,,,19
USA,0,1,01,0,-1.022551298,1,,,129
USA,0,1,01,0,0.407140225,0,,,193
USA,0,1,01,0,-1.16552043,1,,,229
USA,0,1,03,0,0.121201925,0,,,34
USA,0,1,01,0,1.121985912,0,,,102
USA,0,1,01,0,-0.593643785,0,,,147
USA,0,1,01,0,0.407140225,1,,,116
USA,0,1,01,0,-1.16552043,0,,,133
USA,0,1,01,0,-0.879582107,0,,,181
USA,0,1,01,0,0.407140225,0,,,166
USA,0,1,00,0,-0.021767221,0,,,192
USA,0,1,01,0,-0.450674653,1,,,194
USA,0,1,01,0,0.550109386,0,,,18
USA,0,1,00,0,0.264171064,0,,,217
USA,1,1,01,0,3.552461386,0,,,226
USA,0,1,01,0,1.836831689,0,,,167
USA,0,1,01,0,-0.593643785,0,,,153
USA,0,1,01,0,0.264171064,0,,,10
USA,0,1,01,0,1.121985912,0,,,182
USA,0,1,01,0,0.264171064,0,,,195
USA,0,1,01,0,0.836047649,0,,,87
USA,0,1,01,0,0.693078518,0,,,167
USA,0,1,01,0,1.97980082,,,,155
USA,0,1,02,0,0.264171064,0,,,28
USA,0,1,01,0,-0.736612976,0,,,18
USA,1,1,01,0,0.979016781,0,,,113
USA,0,1,01,0,-0.307705522,0,,,18
USA,0,1,03,0,0.693078518,0,,,90
USA,1,1,01,0,4.267307281,0,,,85
USA,0,1,01,0,-1.022551298,0,,,187
USA,1,1,01,0,0.550109386,0,,,68
USA,1,1,02,0,0.407140225,0,,,68
USA,0,1,03,0,-1.16552043,0,,,47
USA,0,1,01,0,-0.164736375,1,,,159
USA,0,1,01,0,-0.879582107,0,,,2
USA,0,1,01,0,-0.879582107,0,,,40
USA,0,1,00,0,0.407140225,0,,,43
USA,0,1,01,1,-1.308489561,,,,88
USA,0,1,01,0,0.693078518,0,,,91
USA,0,1,01,0,0.836047649,0,,,119
USA,0,1,01,0,-0.307705522,0,,,34
USA,0,1,01,0,-0.164736375,1,,,190
USA,0,1,01,1,-0.450674653,0,,,5
USA,0,1,01,0,-1.308489561,0,,,131
USA,0,1,01,0,0.121201925,0,,,231
USA,0,1,01,0,0.121201925,0,,,200
USA,0,1,01,0,0.693078518,0,,,192
USA,0,1,01,0,-0.879582107,0,,,24
USA,0,1,01,0,-0.307705522,0,,,231
USA,0,1,01,0,-1.308489561,0,,,158
USA,0,1,01,0,1.550893426,0,,,142
USA,0,1,02,0,-1.16552043,0,,,5
USA,0,1,01,0,0.121201925,0,,,231
USA,0,1,01,0,-0.450674653,0,,,211
USA,1,1,01,0,0.836047649,1,,,226
USA,1,1,02,0,0.693078518,1,,,226
USA,0,1,01,0,-0.450674653,0,,,37
USA,0,1,01,0,1.550893426,0,,,203
USA,0,1,01,0,0.121201925,1,,,56
USA,0,1,01,0,-0.164736375,0,,,231
USA,1,1,01,0,1.121985912,0,,,68
USA,0,1,01,0,-0.164736375,0,,,111
USA,0,1,01,0,0.979016781,0,,,8
USA,0,1,01,0,-0.736612976,1,,,153
USA,0,1,03,0,1.121985912,0,,,211
USA,0,1,01,0,-0.021767221,0,,,126
USA,1,1,03,0,1.121985912,0,,,30
USA,0,1,02,0,0.264171064,0,,,200
USA,0,1,01,0,1.407924294,0,,,218
USA,0,1,01,0,-1.308489561,0,,,26
USA,0,1,01,0,2.551677465,0,,,54
USA,0,1,01,0,-1.16552043,0,,,231
USA,0,1,01,0,-0.164736375,0,,,131
USA,0,1,01,0,0.836047649,0,,,104
USA,0,1,01,0,0.407140225,0,,,11
USA,0,1,01,0,4.267307281,0,,,82
USA,0,1,01,0,0.979016781,0,,,131
USA,0,1,01,0,0.836047649,,,,131
USA,0,1,01,0,1.121985912,0,,,87
USA,0,1,01,0,0.121201925,0,,,227
USA,0,1,02,0,-0.164736375,0,,,91
USA,0,1,01,0,0.979016781,0,,,181
USA,0,1,01,0,-1.022551298,1,,,199
USA,0,1,01,0,-0.593643785,0,,,38
USA,0,1,01,0,0.121201925,0,,,231
USA,0,1,01,0,0.550109386,0,,,98
USA,0,1,01,0,0.264171064,0,,,24
USA,0,1,00,0,0.121201925,0,,,231
USA,0,1,01,0,-0.307705522,0,,,99
USA,0,1,01,1,-1.308489561,0,,,195
USA,0,1,00,0,-0.307705522,0,,,153
USA,0,1,01,0,-0.021767221,0,,,110
USA,0,1,01,0,-0.450674653,0,,,195
USA,0,1,01,0,1.407924294,0,,,14
USA,0,1,01,0,1.550893426,,,,62
USA,0,1,01,0,0.121201925,1,,,215
USA,0,1,01,0,0.550109386,0,,,17
USA,1,1,01,0,1.97980082,0,,,13
USA,0,1,01,0,0.121201925,0,,,142
USA,0,1,01,0,0.264171064,1,,,166
USA,0,1,01,0,-0.021767221,0,,,20
USA,0,1,01,0,-0.307705522,0,,,29
USA,0,1,01,0,-0.593643785,1,,,148
USA,0,1,02,0,-0.021767221,1,,,28
USA,0,1,00,0,0.407140225,0,,,213
USA,0,1,01,0,-0.021767221,1,,,134
USA,0,1,01,0,-0.021767221,0,,,184
USA,0,1,01,0,-0.164736375,0,,,225
USA,0,1,01,0,2.837615728,0,,,25
USA,0,1,01,0,-0.593643785,1,,,148
USA,0,1,01,0,1.264955044,0,,,92
USA,0,1,01,0,0.121201925,0,,,228
USA,0,1,01,0,0.693078518,1,,,114
USA,0,1,01,0,-1.308489561,0,,,1
USA,0,1,01,0,-1.308489561,0,,,32
USA,0,1,01,0,2.551677465,0,,,175
USA,0,1,01,0,0.407140225,0,,,228
USA,0,1,03,0,0.121201925,1,,,225
USA,0,1,01,0,1.693862557,0,,,11
USA,0,1,01,0,0.121201925,0,,,37
USA,0,1,01,0,0.264171064,0,,,148
USA,0,1,01,0,0.121201925,0,,,203
USA,0,1,01,0,1.550893426,0,,,62
USA,0,1,01,0,-0.593643785,0,,,169
USA,0,1,01,0,0.693078518,0,,,186
USA,0,1,03,0,-1.16552043,0,,,144
USA,0,1,01,0,0.121201925,0,,,166
USA,0,1,02,0,0.693078518,0,,,116
USA,0,1,03,0,-1.022551298,,,,92
USA,0,1,02,1,-0.164736375,0,,,221
USA,0,1,01,0,0.121201925,0,,,104
USA,0,1,01,0,0.121201925,0,,,119
USA,0,1,00,0,-0.736612976,0,,,129
USA,0,1,01,0,1.264955044,0,,,134
USA,0,1,01,0,-1.308489561,0,,,153
USA,0,1,01,0,-1.022551298,0,,,38
USA,0,1,01,0,0.550109386,0,,,21
USA,0,1,01,0,-0.164736375,0,,,28
